Genus,OTUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,IA1,IA2,IA3,IA4,IA5,IA18,IA19,IA20,IA21,IA22,IA24,IA25,IA27,IA29,IA30,IA35,IA37,IA39,IA40,IA41,IA42,IA43,IA44,IA45,IA46,IS6,IS7,IS9,IS10,IS11,IS12,IS13,IS14,IS15,IS17,IS50,IS23,IS28,IS31,IS32,IS33,IS34,IS36,IS38,IS47,IS48
Megasphaera,907,0.037940379,0.013550136,0.016260163,0.035230352,0.021680217,0.032520325,0.029810298,0.040650407,0.021680217,0.032520325,0.043360434,0.01897019,0.037940379,0.048780488,0.035230352,0.021680217,0.021680217,0.002710027,0,0.002710027,0.005420054,0,0.029810298,0,0.010840108,0.051490515,0.024390244,0.024390244,0,0,0.002710027,0.002710027,0.002710027,0.016260163,0,0,0,0.016260163,0.01897019,0,0.005420054,0.070460705,0.005420054,0.027100271,0.043360434,0.029810298,0.005420054,0.010840108,0.010840108,0.029810298,0.005420054,0,0.005420054,0.016260163,0,0.002710027,0.005420054,0.005420054
Nitrobacter,911,0.031746032,0.015873016,0.008818342,0.017636684,0.029982363,0.015873016,0.029982363,0.044091711,0.019400353,0.0335097,0.015873016,0.047619048,0.024691358,0.045855379,0.024691358,0.019400353,0.037037037,0,0.001763668,0.003527337,0.003527337,0.001763668,0.051146384,0.001763668,0.017636684,0.031746032,0.019400353,0.045855379,0.001763668,0.001763668,0.005291005,0.008818342,0,0.007054674,0.001763668,0.003527337,0.008818342,0.005291005,0.019400353,0,0.019400353,0.075837743,0.007054674,0.0335097,0.017636684,0.031746032,0.008818342,0.014109347,0.010582011,0.031746032,0,0.008818342,0.012345679,0.012345679,0,0.003527337,0,0.008818342
Nitrosomonas,914,0.027142857,0.015714286,0.012857143,0.014285714,0.028571429,0.017142857,0.032857143,0.041428571,0.022857143,0.03,0.015714286,0.028571429,0.021428571,0.037142857,0.034285714,0.014285714,0.031428571,0.002857143,0,0.005714286,0,0.002857143,0.037142857,0.001428571,0.02,0.041428571,0.037142857,0.032857143,0.005714286,0,0.001428571,0.005714286,0,0.018571429,0,0.001428571,0.004285714,0.017142857,0.031428571,0,0.008571429,0.087142857,0.002857143,0.044285714,0.027142857,0.047142857,0.007142857,0.008571429,0.01,0.025714286,0,0,0.017142857,0.005714286,0.002857143,0,0.004285714,0.008571429
Thiobacillus,919,0.01953125,0.01171875,0.01171875,0.0234375,0.0234375,0.025390625,0.021484375,0.03125,0.015625,0.029296875,0.033203125,0.046875,0.029296875,0.0390625,0.025390625,0.017578125,0.037109375,0.001953125,0.001953125,0.0078125,0.00390625,0.001953125,0.033203125,0.00390625,0.01953125,0.0390625,0.025390625,0.029296875,0.00390625,0.001953125,0.001953125,0.00390625,0,0.015625,0,0,0.00390625,0.017578125,0.046875,0,0.013671875,0.087890625,0.01171875,0.025390625,0.02734375,0.033203125,0.0078125,0.009765625,0.013671875,0.0234375,0,0.001953125,0.013671875,0.00390625,0.00390625,0,0.00390625,0.013671875
Acidithiobacillus,920,0.022284123,0.025069638,0.011142061,0.022284123,0.019498607,0.025069638,0.022284123,0.055710306,0.008356546,0.027855153,0.016713092,0.027855153,0.038997214,0.038997214,0.025069638,0.011142061,0.04735376,0.008356546,0.002785515,0.002785515,0.002785515,0.002785515,0.030640669,0.002785515,0.016713092,0.04178273,0.011142061,0.030640669,0,0,0,0.002785515,0,0.011142061,0.005571031,0,0.005571031,0.011142061,0.044568245,0.002785515,0.027855153,0.075208914,0.005571031,0.022284123,0.038997214,0.04178273,0.005571031,0.008356546,0.011142061,0.030640669,0,0.002785515,0.019498607,0.011142061,0,0.002785515,0.002785515,0.011142061
Starkeya,921,0.032608696,0.02173913,0.016304348,0.02173913,0.032608696,0.016304348,0.016304348,0.02173913,0.032608696,0.043478261,0.038043478,0.02173913,0.038043478,0.027173913,0.016304348,0.010869565,0.027173913,0,0,0.005434783,0.010869565,0,0.038043478,0,0.032608696,0.043478261,0.005434783,0.054347826,0,0.005434783,0,0,0,0.005434783,0,0,0,0.010869565,0.010869565,0,0.027173913,0.097826087,0.005434783,0.027173913,0.016304348,0.059782609,0,0.005434783,0.010869565,0.032608696,0,0,0.02173913,0,0.010869565,0,0.02173913,0.005434783
Guyparkeria,923,0.010309278,0.015463918,0.025773196,0.030927835,0.020618557,0.020618557,0.020618557,0.072164948,0.015463918,0.041237113,0.041237113,0.025773196,0.046391753,0.036082474,0.041237113,0.020618557,0.030927835,0.010309278,0,0,0.005154639,0,0.041237113,0,0.015463918,0.030927835,0.025773196,0.020618557,0,0,0,0,0,0.010309278,0,0.005154639,0,0.015463918,0.005154639,0.005154639,0.015463918,0.046391753,0.005154639,0.030927835,0.056701031,0.056701031,0.005154639,0.005154639,0.015463918,0.030927835,0.005154639,0,0.005154639,0,0,0.005154639,0.010309278,0
Thermithiobacillus,929,0.038461538,0.010989011,0.005494505,0.010989011,0.043956044,0.016483516,0.016483516,0.016483516,0.021978022,0.032967033,0.021978022,0.021978022,0.06043956,0.005494505,0.021978022,0.027472527,0.021978022,0,0.005494505,0,0.010989011,0.005494505,0.054945055,0,0.010989011,0.065934066,0.032967033,0.065934066,0,0,0,0.010989011,0,0,0,0,0,0.010989011,0.043956044,0,0.005494505,0.093406593,0,0.032967033,0.054945055,0.032967033,0.005494505,0.005494505,0.010989011,0.021978022,0,0,0.010989011,0.005494505,0,0,0,0.005494505
Thiomicrospira,932,0.030346821,0.024566474,0.020231214,0.020231214,0.023121387,0.01300578,0.033236994,0.044797688,0.01734104,0.026011561,0.024566474,0.024566474,0.046242775,0.039017341,0.020231214,0.010115607,0.037572254,0.001445087,0.00433526,0.001445087,0.002890173,0.001445087,0.036127168,0.002890173,0.018786127,0.039017341,0.015895954,0.043352601,0.001445087,0,0.00433526,0.00433526,0.001445087,0.014450867,0.001445087,0,0.001445087,0.005780347,0.039017341,0,0.00867052,0.098265896,0.005780347,0.028901734,0.033236994,0.028901734,0.010115607,0.011560694,0.007225434,0.021676301,0.001445087,0.002890173,0.015895954,0.00433526,0.002890173,0.001445087,0,0.020231214
Thiovulum,937,0.031347962,0.015673981,0.021943574,0.02507837,0.028213166,0.018808777,0.015673981,0.034482759,0.015673981,0.043887147,0.02507837,0.028213166,0.047021944,0.043887147,0.018808777,0.003134796,0.040752351,0,0.003134796,0.006269592,0.006269592,0.003134796,0.043887147,0,0.02507837,0.043887147,0.018808777,0.040752351,0.003134796,0,0,0,0,0.003134796,0,0,0.006269592,0.018808777,0.018808777,0,0.018808777,0.059561129,0.006269592,0.031347962,0.037617555,0.031347962,0.006269592,0.009404389,0.003134796,0.047021944,0,0.006269592,0.012539185,0.003134796,0.003134796,0,0,0.02507837
Hydrogenobacter,940,0.024767802,0.015479876,0.009287926,0.034055728,0.015479876,0.024767802,0.009287926,0.030959752,0.021671827,0.046439628,0.024767802,0.037151703,0.058823529,0.034055728,0.024767802,0.021671827,0.043343653,0.003095975,0.003095975,0.003095975,0,0,0.043343653,0.00619195,0.015479876,0.049535604,0.018575851,0.015479876,0,0,0,0.003095975,0,0.015479876,0,0,0.003095975,0.015479876,0.040247678,0,0.015479876,0.095975232,0,0.024767802,0.021671827,0.027863777,0.00619195,0,0.012383901,0.040247678,0,0.00619195,0.009287926,0.009287926,0.003095975,0,0.00619195,0.009287926
Neorickettsia,951,0.029154519,0.011661808,0.014577259,0.014577259,0.037900875,0.020408163,0.023323615,0.037900875,0.020408163,0.029154519,0.020408163,0.020408163,0.032069971,0.052478134,0.034985423,0.008746356,0.043731778,0,0.005830904,0.008746356,0.002915452,0.005830904,0.040816327,0,0.017492711,0.040816327,0.014577259,0.023323615,0,0,0,0.005830904,0,0.005830904,0,0,0.011661808,0.017492711,0.037900875,0,0.014577259,0.078717201,0.011661808,0.029154519,0.040816327,0.049562682,0.005830904,0.008746356,0.008746356,0.017492711,0.002915452,0.002915452,0.014577259,0.008746356,0.002915452,0,0.011661808,0
Francisella,954,0.024096386,0.018072289,0.018072289,0.024096386,0.012048193,0.024096386,0.012048193,0.054216867,0.024096386,0.030120482,0.030120482,0.042168675,0.048192771,0.042168675,0.054216867,0.024096386,0.018072289,0,0.006024096,0.006024096,0.006024096,0.012048193,0.042168675,0.006024096,0.006024096,0.072289157,0.006024096,0.048192771,0,0,0,0,0,0.006024096,0,0,0,0.036144578,0.006024096,0,0.012048193,0.060240964,0.006024096,0.054216867,0.018072289,0.024096386,0,0.006024096,0.012048193,0.024096386,0,0.006024096,0.006024096,0,0,0,0.006024096,0.006024096
Wolbachia,956,0.030973451,0.013274336,0.015486726,0.033185841,0.026548673,0.026548673,0.013274336,0.055309735,0.013274336,0.030973451,0.030973451,0.03539823,0.048672566,0.030973451,0.037610619,0.008849558,0.024336283,0.002212389,0.002212389,0.002212389,0.004424779,0.002212389,0.024336283,0.008849558,0.015486726,0.057522124,0.026548673,0.033185841,0,0,0.002212389,0.004424779,0.002212389,0.026548673,0.002212389,0,0.002212389,0.008849558,0.019911504,0,0.008849558,0.079646018,0.013274336,0.026548673,0.028761062,0.024336283,0.008849558,0,0.004424779,0.028761062,0,0.004424779,0.008849558,0.004424779,0.004424779,0.004424779,0.008849558,0.017699115
Bacteriovorax,960,0.023391813,0.023391813,0.01754386,0.01754386,0.011695906,0.01754386,0.023391813,0.046783626,0.011695906,0.029239766,0.029239766,0.046783626,0.035087719,0.029239766,0.029239766,0.029239766,0.005847953,0,0,0,0.01754386,0,0.01754386,0,0.011695906,0.035087719,0.052631579,0.035087719,0,0,0,0,0,0.029239766,0,0,0,0.011695906,0.040935673,0,0.011695906,0.076023392,0.011695906,0.046783626,0.035087719,0.029239766,0.005847953,0.011695906,0.005847953,0.029239766,0,0.01754386,0,0.01754386,0.005847953,0,0.005847953,0.011695906
Oceanospirillum,965,0.018575851,0.00619195,0.00619195,0.009287926,0.018575851,0.027863777,0.021671827,0.024767802,0.009287926,0.049535604,0.009287926,0.030959752,0.043343653,0.046439628,0.018575851,0.00619195,0.027863777,0.003095975,0,0.00619195,0.00619195,0,0.052631579,0.00619195,0.012383901,0.046439628,0.009287926,0.07120743,0.00619195,0,0.00619195,0.009287926,0,0.015479876,0,0,0.003095975,0.024767802,0.012383901,0,0.018575851,0.111455108,0.003095975,0.034055728,0.034055728,0.040247678,0.00619195,0.00619195,0.003095975,0.021671827,0,0.009287926,0.012383901,0.009287926,0.003095975,0.003095975,0,0.018575851
Spirillum,967,0.028089888,0.002808989,0.019662921,0.028089888,0.030898876,0.02247191,0.011235955,0.02247191,0.025280899,0.033707865,0.016853933,0.02247191,0.053370787,0.042134831,0.033707865,0.016853933,0.025280899,0.002808989,0.005617978,0.002808989,0.008426966,0,0.042134831,0.005617978,0.011235955,0.033707865,0.014044944,0.030898876,0,0,0,0.005617978,0.002808989,0.025280899,0,0.002808989,0,0.005617978,0.039325843,0,0.014044944,0.08988764,0.005617978,0.02247191,0.028089888,0.04494382,0.005617978,0.005617978,0.005617978,0.047752809,0,0.008426966,0.008426966,0.008426966,0.002808989,0.005617978,0.008426966,0.014044944
Selenomonas,970,0.009063444,0.012084592,0.018126888,0.012084592,0.012084592,0.009063444,0.021148036,0.039274924,0.01510574,0.021148036,0.024169184,0.027190332,0.039274924,0.033232628,0.045317221,0.009063444,0.060422961,0.006042296,0.012084592,0.009063444,0.009063444,0.006042296,0.039274924,0.006042296,0.012084592,0.057401813,0.036253776,0.036253776,0.003021148,0,0.003021148,0,0,0.006042296,0,0,0.009063444,0.01510574,0.03021148,0,0.021148036,0.099697885,0.006042296,0.027190332,0.033232628,0.03021148,0.003021148,0.006042296,0.012084592,0.03021148,0,0.006042296,0.006042296,0.006042296,0,0,0,0.009063444
Persicobacter,981,0.02,0.02,0.013333333,0.013333333,0.02,0.04,0.02,0.033333333,0.02,0.02,0.006666667,0.006666667,0.053333333,0.066666667,0.06,0.026666667,0.026666667,0,0.006666667,0.006666667,0,0,0.04,0,0,0.08,0.013333333,0.026666667,0,0,0,0.006666667,0,0.013333333,0,0,0,0.006666667,0.04,0,0.006666667,0.06,0,0.033333333,0.026666667,0.06,0,0.006666667,0.013333333,0.026666667,0,0.006666667,0.02,0.006666667,0,0,0.013333333,0.013333333
Saccharicrinis,982,0.02173913,0.014492754,0.02173913,0.028985507,0.036231884,0.014492754,0.014492754,0.043478261,0.02173913,0.014492754,0.043478261,0.043478261,0.043478261,0.02173913,0.043478261,0.007246377,0.065217391,0,0,0.007246377,0.007246377,0,0.065217391,0,0.02173913,0.02173913,0.028985507,0.057971014,0,0,0,0,0,0.036231884,0,0,0,0.007246377,0.007246377,0,0.014492754,0.079710145,0,0.02173913,0.02173913,0.02173913,0,0.014492754,0.007246377,0.014492754,0,0,0,0.007246377,0.007246377,0,0,0.028985507
Cytophaga,990,0.014613779,0.022964509,0.018789144,0.018789144,0.012526096,0.012526096,0.018789144,0.037578288,0.014613779,0.033402923,0.012526096,0.045929019,0.041753653,0.03131524,0.016701461,0.014613779,0.029227557,0.006263048,0.006263048,0.006263048,0.006263048,0.004175365,0.014613779,0.002087683,0.016701461,0.050104384,0.027139875,0.016701461,0,0,0,0.006263048,0,0.029227557,0,0.002087683,0.004175365,0.014613779,0.025052192,0,0.025052192,0.104384134,0.012526096,0.033402923,0.035490605,0.041753653,0.014613779,0.002087683,0.006263048,0.029227557,0.002087683,0.008350731,0.014613779,0.004175365,0.006263048,0.008350731,0.004175365,0.012526096
Eisenibacter,997,0.025974026,0.006493506,0.006493506,0.032467532,0.025974026,0.025974026,0.019480519,0.032467532,0,0.025974026,0.045454545,0.038961039,0.045454545,0.012987013,0.058441558,0.012987013,0.012987013,0.006493506,0,0,0,0,0.038961039,0,0.012987013,0.071428571,0,0.012987013,0,0,0,0.006493506,0,0.019480519,0.006493506,0,0.006493506,0,0.038961039,0,0.006493506,0.12987013,0.006493506,0.045454545,0.006493506,0.038961039,0.006493506,0.006493506,0.019480519,0.032467532,0,0.006493506,0.012987013,0.006493506,0,0,0.006493506,0.019480519
Saprospira,1008,0.028213166,0.012539185,0.028213166,0.009404389,0.02507837,0.018808777,0.012539185,0.018808777,0.012539185,0.02507837,0.021943574,0.028213166,0.056426332,0.056426332,0.047021944,0.012539185,0.02507837,0,0,0.003134796,0,0.006269592,0.034482759,0.006269592,0.015673981,0.05015674,0.031347962,0.028213166,0,0,0.006269592,0.003134796,0.003134796,0.003134796,0,0,0,0.009404389,0.059561129,0,0.009404389,0.087774295,0.006269592,0.028213166,0.05015674,0.02507837,0.009404389,0.003134796,0.006269592,0.028213166,0.003134796,0.003134796,0.006269592,0.006269592,0,0.009404389,0,0.018808777
Weeksella,1014,0.03164557,0.012658228,0.009493671,0.018987342,0.018987342,0.025316456,0.03164557,0.022151899,0.015822785,0.012658228,0.015822785,0.025316456,0.044303797,0.050632911,0.03164557,0.012658228,0.047468354,0,0.006329114,0.003164557,0.006329114,0.009493671,0.044303797,0.006329114,0.018987342,0.056962025,0.018987342,0.028481013,0,0.003164557,0,0.006329114,0,0.012658228,0,0.003164557,0.003164557,0.015822785,0.022151899,0,0,0.101265823,0,0.047468354,0.03164557,0.034810127,0.003164557,0.009493671,0.006329114,0.025316456,0,0.009493671,0.003164557,0.006329114,0,0.003164557,0.003164557,0.022151899
Capnocytophaga,1018,0.021416804,0.003294893,0.014827018,0.02306425,0.018121911,0.018121911,0.018121911,0.021416804,0.018121911,0.013179572,0.016474465,0.034596376,0.039538715,0.047775947,0.041186161,0.006589786,0.041186161,0.006589786,0.003294893,0.006589786,0.003294893,0,0.02800659,0.003294893,0.011532125,0.057660626,0.029654036,0.039538715,0,0.003294893,0.001647446,0.004942339,0,0.013179572,0,0.004942339,0.003294893,0.003294893,0.036243822,0,0.014827018,0.092257002,0.008237232,0.032948929,0.02800659,0.059308072,0.006589786,0.004942339,0.013179572,0.026359143,0.004942339,0.006589786,0.008237232,0.004942339,0.004942339,0.003294893,0.006589786,0.016474465
Chromatium,1047,0.025157233,0.018867925,0.018867925,0.050314465,0.018867925,0.012578616,0.012578616,0.025157233,0.012578616,0.031446541,0.012578616,0.025157233,0.050314465,0.031446541,0.037735849,0.006289308,0.025157233,0,0,0,0.006289308,0.006289308,0.031446541,0.006289308,0.006289308,0.056603774,0.025157233,0.037735849,0,0.006289308,0,0,0,0.018867925,0,0.006289308,0,0,0.018867925,0,0.006289308,0.106918239,0.012578616,0.006289308,0.050314465,0.056603774,0,0.012578616,0.012578616,0.031446541,0,0,0.031446541,0.006289308,0,0,0.006289308,0.018867925
